	sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	resolved	target_skipped	spill_skipped
3868	188	6	3	0	he	True	-5	14	172	172	172	172	228	228	228	228	-5	he	False	O	False	2	1	1	0	0
3869	188	6	161	0	he	True	-5	15	208	208	208	208	0	0	0	0	-5	he	False	O	False	2	1	1	0	1
3871	188	6	152	0	he	True	-5	17	264	264	264	264	160	160	160	160	-5	he	False	O	False	2	1	1	0	0
3876	188	6	147	0	he	True	-5	22	216	216	216	216	148	148	148	148	-5	he	False	O	False	2	1	1	0	0
3880	188	6	202	0	he	True	-5	27	232	232	232	232	184	184	184	184	-5	he	False	O	False	2	1	1	0	0
3882	188	6	87	0	he	True	-5	29	172	172	172	172	0	0	0	0	-5	he	False	O	False	2	1	1	0	1
3884	188	6	14	0	he	True	-5	31	112	112	112	112	0	0	0	0	-5	he	False	O	False	2	1	1	0	1
3885	188	6	111	0	he	True	-5	32	184	184	184	184	188	188	188	188	-5	he	False	O	False	2	1	1	0	0
3886	188	6	161	0	he	True	-5	33	172	172	172	172	96	96	96	96	-5	he	False	O	False	2	1	1	0	0
3889	188	6	197	0	he	True	-5	36	212	212	212	212	0	0	0	0	-5	he	False	O	False	2	1	1	0	1
3890	188	6	199	0	he	True	-5	37	152	268	268	268	200	200	200	200	-5	he	False	O	False	2	1	1	0	0
3893	188	6	57	0	he	True	-5	40	140	140	140	140	228	228	228	228	-5	he	False	O	False	2	1	1	0	0
3895	188	6	67	0	he	True	-5	42	164	164	164	164	148	148	148	148	-5	he	False	O	False	2	1	1	0	0
3896	188	6	9	0	he	True	-5	43	168	168	168	168	132	132	132	132	-5	he	False	O	False	2	1	1	0	0
3897	190	8	184	0	he	True	-5	1	180	180	180	264	192	412	412	412	-5	he	False	O	False	2	1	1	0	0
3899	190	8	60	0	he	True	-5	3	164	164	164	164	272	504	504	504	-5	he	False	O	False	2	1	1	0	0
3900	190	8	109	0	he	True	-5	4	144	144	144	144	164	164	164	164	-5	he	False	O	False	2	1	1	0	0
3905	190	8	26	0	he	True	-5	10	184	184	184	184	64	64	64	64	-5	he	False	O	False	2	1	1	0	0
3906	190	8	33	0	he	True	-5	11	196	196	196	196	172	172	172	172	-5	he	False	O	False	2	1	1	0	0
3907	190	8	19	0	he	True	-5	12	148	148	148	148	0	0	0	0	-5	he	False	O	False	2	1	1	0	1
3909	190	8	15	0	he	True	-5	14	144	144	144	144	160	628	628	628	-5	he	False	O	False	2	1	1	0	0
3911	190	8	190	0	he	True	-5	16	212	212	212	212	196	196	196	196	-5	he	False	O	False	2	1	1	0	0
3912	190	8	89	0	he	True	-5	17	128	128	128	128	0	0	0	0	-5	he	False	O	False	2	1	1	0	1
3913	190	8	26	0	he	True	-5	18	212	212	212	212	0	0	0	0	-5	he	False	O	False	2	1	1	0	1
3914	190	8	146	0	he	True	-5	19	116	116	116	116	152	152	152	152	-5	he	False	O	False	2	1	1	0	0
3916	190	8	137	0	he	True	-5	21	156	156	156	156	0	0	0	0	-5	he	False	O	False	2	1	1	0	1
3918	190	8	55	0	he	True	-5	23	424	424	424	424	116	116	116	260	-5	he	False	O	False	2	1	1	0	0
3921	190	8	115	0	he	True	-5	27	152	220	220	220	204	204	204	204	-5	he	False	O	False	2	1	1	0	0
3923	190	8	156	0	he	True	-5	29	176	176	176	176	164	164	164	164	-5	he	False	O	False	2	1	1	0	0
3924	190	8	119	0	he	True	-5	30	504	504	504	504	212	212	212	212	-5	he	False	O	False	2	1	1	0	0
3928	190	8	62	0	he	True	-5	34	116	116	116	116	0	0	0	0	-5	he	False	O	False	2	1	1	0	1
3932	190	8	147	0	he	True	-5	38	196	196	196	196	172	172	172	172	-5	he	False	O	False	2	1	1	0	0
3936	190	8	155	0	he	True	-5	42	204	204	204	204	244	244	244	244	-5	he	False	O	False	2	1	1	0	0
3938	190	8	184	0	my	True	-3	1	180	180	180	264	192	412	412	412	-3	my	False	O	False	2	1	1	0	0
3940	190	8	60	0	my	True	-3	3	164	164	164	164	272	504	504	504	-3	my	False	O	False	2	1	1	0	0
3941	190	8	109	0	my	True	-3	4	144	144	144	144	164	164	164	164	-3	my	False	O	False	2	1	1	0	0
3946	190	8	26	0	my	True	-3	10	184	184	184	184	64	64	64	64	-3	my	False	O	False	2	1	1	0	0
3947	190	8	33	0	my	True	-3	11	196	196	196	196	172	172	172	172	-3	my	False	O	False	2	1	1	0	0
3948	190	8	19	0	my	True	-3	12	148	148	148	148	0	0	0	0	-3	my	False	O	False	2	1	1	0	1
3950	190	8	15	0	my	True	-3	14	144	144	144	144	160	628	628	628	-3	my	False	O	False	2	1	1	0	0
3952	190	8	190	0	my	True	-3	16	212	212	212	212	196	196	196	196	-3	my	False	O	False	2	1	1	0	0
3953	190	8	89	0	my	True	-3	17	128	128	128	128	0	0	0	0	-3	my	False	O	False	2	1	1	0	1
3954	190	8	26	0	my	True	-3	18	212	212	212	212	0	0	0	0	-3	my	False	O	False	2	1	1	0	1
3955	190	8	146	0	my	True	-3	19	116	116	116	116	152	152	152	152	-3	my	False	O	False	2	1	1	0	0
3957	190	8	137	0	my	True	-3	21	156	156	156	156	0	0	0	0	-3	my	False	O	False	2	1	1	0	1
3959	190	8	55	0	my	True	-3	23	424	424	424	424	116	116	116	260	-3	my	False	O	False	2	1	1	0	0
3962	190	8	115	0	my	True	-3	27	152	220	220	220	204	204	204	204	-3	my	False	O	False	2	1	1	0	0
3964	190	8	156	0	my	True	-3	29	176	176	176	176	164	164	164	164	-3	my	False	O	False	2	1	1	0	0
3965	190	8	119	0	my	True	-3	30	504	504	504	504	212	212	212	212	-3	my	False	O	False	2	1	1	0	0
3969	190	8	62	0	my	True	-3	34	116	116	116	116	0	0	0	0	-3	my	False	O	False	2	1	1	0	1
3973	190	8	147	0	my	True	-3	38	196	196	196	196	172	172	172	172	-3	my	False	O	False	2	1	1	0	0
3977	190	8	155	0	my	True	-3	42	204	204	204	204	244	244	244	244	-3	my	False	O	False	2	1	1	0	0
3979	190	8	184	0	my	True	-3	1	180	180	180	264	192	412	412	412	-3	my	False	O	False	2	1	1	0	0
3981	190	8	60	0	my	True	-3	3	164	164	164	164	272	504	504	504	-3	my	False	O	False	2	1	1	0	0
3982	190	8	109	0	my	True	-3	4	144	144	144	144	164	164	164	164	-3	my	False	O	False	2	1	1	0	0
3987	190	8	26	0	my	True	-3	10	184	184	184	184	64	64	64	64	-3	my	False	O	False	2	1	1	0	0
3988	190	8	33	0	my	True	-3	11	196	196	196	196	172	172	172	172	-3	my	False	O	False	2	1	1	0	0
3989	190	8	19	0	my	True	-3	12	148	148	148	148	0	0	0	0	-3	my	False	O	False	2	1	1	0	1
3991	190	8	15	0	my	True	-3	14	144	144	144	144	160	628	628	628	-3	my	False	O	False	2	1	1	0	0
3993	190	8	190	0	my	True	-3	16	212	212	212	212	196	196	196	196	-3	my	False	O	False	2	1	1	0	0
3994	190	8	89	0	my	True	-3	17	128	128	128	128	0	0	0	0	-3	my	False	O	False	2	1	1	0	1
3995	190	8	26	0	my	True	-3	18	212	212	212	212	0	0	0	0	-3	my	False	O	False	2	1	1	0	1
3996	190	8	146	0	my	True	-3	19	116	116	116	116	152	152	152	152	-3	my	False	O	False	2	1	1	0	0
3998	190	8	137	0	my	True	-3	21	156	156	156	156	0	0	0	0	-3	my	False	O	False	2	1	1	0	1
4000	190	8	55	0	my	True	-3	23	424	424	424	424	116	116	116	260	-3	my	False	O	False	2	1	1	0	0
4003	190	8	115	0	my	True	-3	27	152	220	220	220	204	204	204	204	-3	my	False	O	False	2	1	1	0	0
4005	190	8	156	0	my	True	-3	29	176	176	176	176	164	164	164	164	-3	my	False	O	False	2	1	1	0	0
4006	190	8	119	0	my	True	-3	30	504	504	504	504	212	212	212	212	-3	my	False	O	False	2	1	1	0	0
4010	190	8	62	0	my	True	-3	34	116	116	116	116	0	0	0	0	-3	my	False	O	False	2	1	1	0	1
4014	190	8	147	0	my	True	-3	38	196	196	196	196	172	172	172	172	-3	my	False	O	False	2	1	1	0	0
4018	190	8	155	0	my	True	-3	42	204	204	204	204	244	244	244	244	-3	my	False	O	False	2	1	1	0	0
4022	194	10	172	0	it	False	-3	3	324	324	324	324	224	224	224	224	-3	it	False	O	False	2	0	1	0	0
4026	194	10	95	0	it	False	-3	7	40	40	40	1684	0	0	0	0	-3	it	False	O	False	2	0	1	0	1
4035	194	10	6	0	it	False	-3	16	196	196	196	196	0	0	0	0	-3	it	False	O	False	2	0	1	0	1
4037	194	10	83	0	it	False	-3	19	204	204	372	1236	0	0	0	0	-3	it	False	O	False	2	0	1	0	1
4038	194	10	51	0	it	False	-3	20	292	292	292	292	0	0	0	0	-3	it	False	O	False	2	0	1	0	1
4041	194	10	69	0	it	False	-3	23	100	100	100	100	508	508	860	2400	-3	it	False	O	False	2	0	1	0	0
4044	194	10	165	0	it	False	-3	27	176	176	176	432	0	0	0	0	-3	it	False	O	False	2	0	1	0	1
4045	194	10	149	0	it	False	-3	28	168	168	168	168	0	0	0	0	-3	it	False	O	False	2	0	1	0	1
4046	194	10	6	0	it	False	-3	29	224	496	496	496	0	0	0	0	-3	it	False	O	False	2	0	1	0	1
4048	194	10	18	0	it	False	-3	31	132	132	132	516	0	0	0	0	-3	it	False	O	False	2	0	1	0	1
4054	194	10	64	0	it	False	-3	37	124	124	124	1100	176	176	176	176	-3	it	False	O	False	2	0	1	0	0
4055	194	10	201	0	it	False	-3	38	144	144	144	144	0	0	0	0	-3	it	False	O	False	2	0	1	0	1
4057	194	10	21	0	it	False	-3	40	200	200	200	612	136	136	136	136	-3	it	False	O	False	2	0	1	0	0
4058	194	10	168	0	it	False	-3	41	268	268	268	268	0	0	0	0	-3	it	False	O	False	2	0	1	0	1
4059	194	10	161	0	it	False	-3	42	208	208	208	860	0	0	0	0	-3	it	False	O	False	2	0	1	0	1
4062	195	5	192	0	he	False	-4	2	140	140	140	140	0	0	0	0	-4	he	False	O	False	2	0	1	0	1
4064	195	5	164	0	he	False	-4	4	160	160	160	160	160	160	160	160	-4	he	False	O	False	2	0	1	0	0
4066	195	5	43	0	he	False	-4	6	156	156	156	156	128	128	128	128	-4	he	False	O	False	2	0	1	0	0
4067	195	5	56	0	he	False	-4	7	88	88	88	88	0	0	0	0	-4	he	False	O	False	2	0	1	0	1
4068	195	5	41	0	he	False	-4	8	196	196	196	196	132	132	132	132	-4	he	False	O	False	2	0	1	0	0
4069	195	5	149	0	he	False	-4	10	116	116	116	116	0	0	0	0	-4	he	False	O	False	2	0	1	0	1
4072	195	5	98	0	he	False	-4	13	192	192	192	192	224	224	224	224	-4	he	False	O	False	2	0	1	0	0
4073	195	5	169	0	he	False	-4	14	172	172	172	172	208	208	208	208	-4	he	False	O	False	2	0	1	0	0
4083	195	5	93	0	he	False	-4	24	168	168	168	168	0	0	0	0	-4	he	False	O	False	2	0	1	0	1
4084	195	5	28	0	he	False	-4	25	144	144	144	144	172	172	172	172	-4	he	False	O	False	2	0	1	0	0
4086	195	5	152	0	he	False	-4	28	160	392	392	520	164	164	164	164	-4	he	False	O	False	2	0	1	0	0
4087	195	5	119	0	he	False	-4	29	204	204	204	204	0	0	0	0	-4	he	False	O	False	2	0	1	0	1
4089	195	5	116	0	he	False	-4	31	168	168	168	168	0	0	0	0	-4	he	False	O	False	2	0	1	0	1
4090	195	5	74	0	he	False	-4	32	164	164	164	164	208	208	208	208	-4	he	False	O	False	2	0	1	0	0
4091	195	5	41	0	he	False	-4	33	148	148	148	148	168	168	168	168	-4	he	False	O	False	2	0	1	0	0
4092	195	5	137	0	he	False	-4	34	184	184	184	184	0	0	0	0	-4	he	False	O	False	2	0	1	0	1
4093	195	5	85	0	he	False	-4	35	196	196	196	196	144	144	144	144	-4	he	False	O	False	2	0	1	0	0
4094	195	5	61	0	he	False	-4	36	176	176	176	176	0	0	0	0	-4	he	False	O	False	2	0	1	0	1
4097	195	5	123	0	he	False	-4	39	144	144	144	144	0	0	0	0	-4	he	False	O	False	2	0	1	0	1
4099	195	5	132	0	he	False	-4	41	168	168	168	168	0	0	0	0	-4	he	False	O	False	2	0	1	0	1
4100	195	5	139	0	he	False	-4	42	196	196	196	196	0	0	0	0	-4	he	False	O	False	2	0	1	0	1
4103	197	9	37	0	he	False	-8	2	108	108	108	108	116	116	116	116	-8	he	False	O	False	2	0	1	0	0
4104	197	9	195	0	he	False	-8	3	168	168	168	168	196	196	196	196	-8	he	False	O	False	2	0	1	0	0
4106	197	9	93	0	he	False	-8	5	96	96	96	96	300	300	300	572	-8	he	False	O	False	2	0	1	0	0
4109	197	9	24	0	he	False	-8	8	176	176	176	176	140	140	140	140	-8	he	False	O	False	2	0	1	0	0
4110	197	9	8	0	he	False	-8	10	168	168	168	168	88	88	88	88	-8	he	False	O	False	2	0	1	0	0
4111	197	9	31	0	he	False	-8	11	168	168	168	168	168	168	168	168	-8	he	False	O	False	2	0	1	0	0
4112	197	9	61	0	he	False	-8	12	272	272	272	272	244	244	244	244	-8	he	False	O	False	2	0	1	0	0
4113	197	9	78	0	he	False	-8	13	216	216	216	216	0	0	0	0	-8	he	False	O	False	2	0	1	0	1
4124	197	9	181	0	he	False	-8	25	228	228	228	228	0	0	0	0	-8	he	False	O	False	2	0	1	0	1
4126	197	9	101	0	he	False	-8	28	144	144	144	144	244	420	420	420	-8	he	False	O	False	2	0	1	0	0
4127	197	9	201	0	he	False	-8	29	160	160	160	160	0	0	0	0	-8	he	False	O	False	2	0	1	0	1
4135	197	9	50	0	he	False	-8	37	124	124	124	124	0	0	0	0	-8	he	False	O	False	2	0	1	0	1
4141	197	9	25	0	he	False	-8	43	204	204	204	204	0	0	0	0	-8	he	False	O	False	2	0	1	0	1
4143	199	12	58	0	his	False	-8	2	80	80	80	80	228	400	400	580	-8	his	False	P	False	3	0	1	0	0
4144	199	12	82	0	his	False	-8	3	204	204	204	204	264	264	264	788	-8	his	False	P	False	3	0	1	0	0
4146	199	12	34	0	his	False	-8	5	164	164	164	164	128	128	128	2200	-8	his	False	P	False	3	0	1	0	0
4148	199	12	173	0	his	False	-8	7	140	140	140	140	88	88	460	1708	-8	his	False	P	False	3	0	1	0	0
4149	199	12	121	0	his	False	-8	8	164	164	164	164	452	452	452	452	-8	his	False	P	False	3	0	1	0	0
4150	199	12	8	0	his	False	-8	9	160	160	160	160	216	528	664	1568	-8	his	False	P	False	3	0	1	0	0
4152	199	12	6	0	his	False	-8	11	264	264	264	264	164	164	564	888	-8	his	False	P	False	3	0	1	0	0
4157	199	12	141	0	his	False	-8	16	204	204	204	204	180	468	468	700	-8	his	False	P	False	3	0	1	0	0
4159	199	12	117	0	his	False	-8	18	204	204	204	204	196	196	196	196	-8	his	False	P	False	3	0	1	0	0
4160	199	12	46	0	his	False	-8	19	164	164	164	164	148	148	148	532	-8	his	False	P	False	3	0	1	0	0
4161	199	12	49	0	his	False	-8	20	252	252	252	252	156	156	512	2456	-8	his	False	P	False	3	0	1	0	0
4163	199	12	107	0	his	False	-8	22	248	448	448	448	336	336	336	336	-8	his	False	P	False	3	0	1	0	0
4164	199	12	177	0	his	False	-8	23	496	496	496	496	196	716	1564	17508	-8	his	False	P	False	3	0	1	0	0
4165	199	12	194	0	his	False	-8	24	164	164	164	164	160	160	160	436	-8	his	False	P	False	3	0	1	0	0
4166	199	12	53	0	his	False	-8	25	228	228	228	228	160	160	160	1852	-8	his	False	P	False	3	0	1	0	0
4168	199	12	201	0	his	False	-8	28	180	180	180	180	180	180	180	180	-8	his	False	P	False	3	0	1	0	0
4170	199	12	21	0	his	False	-8	30	92	92	92	92	224	440	440	1700	-8	his	False	P	False	3	0	1	0	0
4171	199	12	16	0	his	False	-8	31	152	152	152	152	152	152	152	152	-8	his	False	P	False	3	0	1	0	0
4172	199	12	42	0	his	False	-8	32	84	84	84	84	236	292	292	292	-8	his	False	P	False	3	0	1	0	0
4173	199	12	100	0	his	False	-8	33	232	232	232	232	220	220	220	220	-8	his	False	P	False	3	0	1	0	0
4176	199	12	46	0	his	False	-8	36	148	148	148	148	216	216	216	632	-8	his	False	P	False	3	0	1	0	0
4177	199	12	82	0	his	False	-8	37	148	148	148	148	140	140	140	660	-8	his	False	P	False	3	0	1	0	0
4178	199	12	143	0	his	False	-8	38	220	220	220	220	220	220	220	220	-8	his	False	P	False	3	0	1	0	0
4180	199	12	4	0	his	False	-8	40	136	136	136	232	40	260	260	1232	-8	his	False	P	False	3	0	1	0	0
4181	199	12	96	0	his	False	-8	41	228	228	228	228	152	512	512	1032	-8	his	False	P	False	3	0	1	0	0
4182	199	12	71	0	his	False	-8	42	148	148	148	148	248	248	248	968	-8	his	False	P	False	3	0	1	0	0
4183	199	12	157	0	his	False	-8	43	128	128	128	128	236	236	236	1024	-8	his	False	P	False	3	0	1	0	0
4184	201	6	69	0	her	True	-3	1	220	220	220	220	148	148	148	148	-3	her	False	O	False	3	1	1	0	0
4185	201	6	77	0	her	True	-3	2	160	160	160	160	140	140	140	140	-3	her	False	O	False	3	1	1	0	0
4186	201	6	203	0	her	True	-3	3	164	300	300	300	144	144	144	144	-3	her	False	O	False	3	1	1	0	0
4188	201	6	150	0	her	True	-3	5	216	216	216	216	152	152	152	152	-3	her	False	O	False	3	1	1	0	0
4191	201	6	72	0	her	True	-3	8	156	156	156	156	132	132	132	132	-3	her	False	O	False	3	1	1	0	0
4192	201	6	13	0	her	True	-3	10	68	244	428	1196	116	116	116	116	-3	her	False	O	False	3	1	1	0	0
4193	201	6	204	0	her	True	-3	11	140	140	140	140	128	128	128	128	-3	her	False	O	False	3	1	1	0	0
4194	201	6	167	0	her	True	-3	12	128	128	128	128	228	228	228	228	-3	her	False	O	False	3	1	1	0	0
4195	201	6	38	0	her	True	-3	13	184	184	184	184	0	0	0	0	-3	her	False	O	False	3	1	1	0	1
4197	201	6	66	0	her	True	-3	15	148	148	336	540	0	0	0	0	-3	her	False	O	False	3	1	1	0	1
4198	201	6	85	0	her	True	-3	16	228	368	368	368	224	224	224	224	-3	her	False	O	False	3	1	1	0	0
4201	201	6	179	0	her	True	-3	19	192	192	192	192	84	84	84	84	-3	her	False	O	False	3	1	1	0	0
4204	201	6	8	0	her	True	-3	22	288	288	288	288	256	256	256	256	-3	her	False	O	False	3	1	1	0	0
4205	201	6	203	0	her	True	-3	23	164	164	164	164	324	324	324	324	-3	her	False	O	False	3	1	1	0	0
4207	201	6	139	0	her	True	-3	25	168	168	168	168	152	152	152	152	-3	her	False	O	False	3	1	1	0	0
4211	201	6	96	0	her	True	-3	30	264	264	264	264	208	208	208	208	-3	her	False	O	False	3	1	1	0	0
4213	201	6	32	0	her	True	-3	32	208	208	208	208	164	164	164	164	-3	her	False	O	False	3	1	1	0	0
4214	201	6	32	0	her	True	-3	33	280	280	280	280	100	100	100	100	-3	her	False	O	False	3	1	1	0	0
4216	201	6	73	0	her	True	-3	35	168	168	168	168	0	0	0	0	-3	her	False	O	False	3	1	1	0	1
4218	201	6	68	0	her	True	-3	37	96	96	96	96	132	316	316	316	-3	her	False	O	False	3	1	1	0	0
4220	201	6	102	0	her	True	-3	39	148	148	148	148	128	128	128	128	-3	her	False	O	False	3	1	1	0	0
4266	202	8	19	0	he	True	-2	1	196	196	196	196	288	288	288	568	-2	he	False	O	False	2	1	1	0	0
4267	202	8	93	0	he	True	-2	2	164	164	164	164	196	196	196	196	-2	he	False	O	False	2	1	1	0	0
4272	202	8	201	0	he	True	-2	7	144	144	144	144	0	0	0	0	-2	he	False	O	False	2	1	1	0	1
4276	202	8	172	0	he	True	-2	12	168	168	168	168	0	0	0	0	-2	he	False	O	False	2	1	1	0	1
4278	202	8	16	0	he	True	-2	14	160	160	160	160	300	300	300	300	-2	he	False	O	False	2	1	1	0	0
4282	202	8	9	0	he	True	-2	18	212	212	212	212	0	0	0	0	-2	he	False	O	False	2	1	1	0	1
4283	202	8	49	0	he	True	-2	19	164	164	164	164	116	116	116	116	-2	he	False	O	False	2	1	1	0	0
4285	202	8	99	0	he	True	-2	21	148	148	148	148	0	0	0	0	-2	he	False	O	False	2	1	1	0	1
4286	202	8	138	0	he	True	-2	22	188	188	188	188	248	248	248	248	-2	he	False	O	False	2	1	1	0	0
4287	202	8	151	0	he	True	-2	23	80	80	520	1096	212	212	212	212	-2	he	False	O	False	2	1	1	0	0
4290	202	8	61	0	he	True	-2	27	176	300	300	300	0	0	0	0	-2	he	False	O	False	2	1	1	0	1
4291	202	8	39	0	he	True	-2	28	184	184	184	184	376	492	492	492	-2	he	False	O	False	2	1	1	0	0
4293	202	8	11	0	he	True	-2	30	196	196	408	1940	124	124	124	124	-2	he	False	O	False	2	1	1	0	0
4295	202	8	188	0	he	True	-2	32	188	188	188	188	168	168	168	168	-2	he	False	O	False	2	1	1	0	0
4296	202	8	55	0	he	True	-2	33	148	148	148	148	180	180	180	180	-2	he	False	O	False	2	1	1	0	0
4300	202	8	140	0	he	True	-2	37	168	288	288	288	192	192	192	192	-2	he	False	O	False	2	1	1	0	0
4301	202	8	76	0	he	True	-2	38	196	196	196	196	176	176	176	176	-2	he	False	O	False	2	1	1	0	0
4303	202	8	101	0	he	True	-2	40	136	136	136	136	148	148	148	148	-2	he	False	O	False	2	1	1	0	0
4306	202	8	100	0	he	True	-2	43	196	196	196	196	0	0	0	0	-2	he	False	O	False	2	1	1	0	1
4307	209	4	70	0	his	True	-3	1	148	296	296	296	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4308	209	4	56	0	his	True	-3	2	132	132	132	132	136	136	136	136	-3	his	False	P	False	3	1	1	0	0
4309	209	4	183	0	his	True	-3	3	156	156	156	156	160	160	160	160	-3	his	False	P	False	3	1	1	0	0
4310	209	4	160	0	his	True	-3	4	160	160	160	160	160	160	160	160	-3	his	False	P	False	3	1	1	0	0
4313	209	4	172	0	his	True	-3	7	184	184	184	304	140	140	140	140	-3	his	False	P	False	3	1	1	0	0
4314	209	4	136	0	his	True	-3	8	140	140	140	140	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4315	209	4	43	0	his	True	-3	10	132	132	132	132	100	100	100	100	-3	his	False	P	False	3	1	1	0	0
4316	209	4	147	0	his	True	-3	11	224	224	224	224	132	132	132	132	-3	his	False	P	False	3	1	1	0	0
4318	209	4	171	0	his	True	-3	13	264	264	264	264	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4321	209	4	21	0	his	True	-3	16	184	316	316	316	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4322	209	4	1	0	his	True	-3	17	164	164	164	164	180	180	180	180	-3	his	False	P	False	3	1	1	0	0
4324	209	4	47	0	his	True	-3	19	172	172	172	172	504	504	504	504	-3	his	False	P	False	3	1	1	0	0
4326	209	4	45	0	his	True	-3	21	84	84	384	584	152	152	152	152	-3	his	False	P	False	3	1	1	0	0
4327	209	4	96	0	his	True	-3	22	220	428	428	428	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4328	209	4	113	0	his	True	-3	23	172	172	172	172	288	356	356	356	-3	his	False	P	False	3	1	1	0	0
4330	209	4	122	0	his	True	-3	25	148	148	276	656	192	192	192	192	-3	his	False	P	False	3	1	1	0	0
4331	209	4	170	0	his	True	-3	27	208	372	372	372	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4332	209	4	156	0	his	True	-3	28	164	300	300	300	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4333	209	4	202	0	his	True	-3	29	176	176	176	176	140	140	140	140	-3	his	False	P	False	3	1	1	0	0
4334	209	4	194	0	his	True	-3	30	156	156	156	156	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4335	209	4	107	0	his	True	-3	31	144	144	144	144	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4336	209	4	94	0	his	True	-3	32	152	152	152	152	168	168	168	168	-3	his	False	P	False	3	1	1	0	0
4337	209	4	104	0	his	True	-3	33	184	184	184	184	200	200	200	200	-3	his	False	P	False	3	1	1	0	0
4341	209	4	45	0	his	True	-3	37	128	128	128	128	192	192	192	192	-3	his	False	P	False	3	1	1	0	0
4344	209	4	34	0	his	True	-3	40	188	188	188	188	116	116	116	116	-3	his	False	P	False	3	1	1	0	0
4347	209	4	13	0	his	True	-3	43	144	144	144	144	100	100	100	100	-3	his	False	P	False	3	1	1	0	0
4389	210	3	99	0	his	True	-3	1	120	120	120	120	140	252	396	640	-3	his	False	P	False	3	1	1	0	0
4390	210	3	86	0	his	True	-3	2	48	220	220	220	52	52	192	676	-3	his	False	P	False	3	1	1	0	0
4391	210	3	138	0	his	True	-3	3	140	140	140	140	160	160	160	160	-3	his	False	P	False	3	1	1	0	0
4392	210	3	46	0	his	True	-3	4	124	124	124	124	156	156	156	156	-3	his	False	P	False	3	1	1	0	0
4395	210	3	149	0	his	True	-3	7	216	216	216	216	156	156	156	156	-3	his	False	P	False	3	1	1	0	0
4396	210	3	69	0	his	True	-3	8	276	276	276	276	212	212	212	556	-3	his	False	P	False	3	1	1	0	0
4397	210	3	59	0	his	True	-3	10	124	124	124	124	176	176	176	176	-3	his	False	P	False	3	1	1	0	0
4398	210	3	144	0	his	True	-3	11	144	144	144	144	172	172	172	172	-3	his	False	P	False	3	1	1	0	0
4399	210	3	95	0	his	True	-3	12	224	224	224	224	88	88	88	144	-3	his	False	P	False	3	1	1	0	0
4400	210	3	59	0	his	True	-3	13	208	208	208	208	132	132	132	384	-3	his	False	P	False	3	1	1	0	0
4401	210	3	88	0	his	True	-3	14	152	152	152	152	216	316	316	516	-3	his	False	P	False	3	1	1	0	0
4403	210	3	133	0	his	True	-3	16	216	428	428	428	132	132	132	132	-3	his	False	P	False	3	1	1	0	0
4404	210	3	163	0	his	True	-3	17	316	316	316	316	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4406	210	3	123	0	his	True	-3	19	184	184	184	184	208	208	208	408	-3	his	False	P	False	3	1	1	0	0
4407	210	3	174	0	his	True	-3	20	220	220	220	220	188	188	188	364	-3	his	False	P	False	3	1	1	0	0
4409	210	3	192	0	his	True	-3	22	168	168	168	168	196	196	196	196	-3	his	False	P	False	3	1	1	0	0
4410	210	3	37	0	his	True	-3	23	240	240	240	240	268	268	268	268	-3	his	False	P	False	3	1	1	0	0
4411	210	3	41	0	his	True	-3	24	248	248	480	648	124	124	124	392	-3	his	False	P	False	3	1	1	0	0
4412	210	3	61	0	his	True	-3	25	252	328	328	328	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4413	210	3	176	0	his	True	-3	27	300	300	300	300	260	260	260	260	-3	his	False	P	False	3	1	1	0	0
4414	210	3	111	0	his	True	-3	28	248	248	248	248	204	204	204	204	-3	his	False	P	False	3	1	1	0	0
4416	210	3	182	0	his	True	-3	30	332	332	332	332	156	156	380	744	-3	his	False	P	False	3	1	1	0	0
4417	210	3	49	0	his	True	-3	31	204	204	204	204	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
4418	210	3	173	0	his	True	-3	32	164	164	164	164	180	180	180	180	-3	his	False	P	False	3	1	1	0	0
4419	210	3	125	0	his	True	-3	33	172	172	172	172	152	152	152	152	-3	his	False	P	False	3	1	1	0	0
4420	210	3	54	0	his	True	-3	34	212	212	212	212	260	260	516	744	-3	his	False	P	False	3	1	1	0	0
4423	210	3	76	0	his	True	-3	37	184	184	184	184	172	172	172	312	-3	his	False	P	False	3	1	1	0	0
4425	210	3	50	0	his	True	-3	39	164	164	164	164	248	384	384	384	-3	his	False	P	False	3	1	1	0	0
4428	210	3	115	0	his	True	-3	42	320	320	320	320	360	360	360	360	-3	his	False	P	False	3	1	1	0	0
