	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	word_length	target_skipped	spill_skipped
14953	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	27	52	92	408	408	408	256	256	256	256	4	0	0
14954	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	28	160	644	832	832	832	348	348	348	348	4	0	0
14955	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	29	17	0	0	0	0	0	0	0	0	4	1	1
14956	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	30	177	252	252	252	252	212	212	212	212	4	0	0
14957	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	31	124	256	256	256	256	0	0	0	0	4	0	1
14958	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	32	83	308	308	308	308	212	212	212	212	4	0	0
14959	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	33	181	172	172	172	172	132	132	132	132	4	0	0
14960	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	34	75	300	300	300	300	216	216	216	216	4	0	0
14961	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	35	128	156	156	156	156	192	192	192	192	4	0	0
14962	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	36	188	0	0	0	0	0	0	0	0	4	1	1
14963	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	37	77	132	200	200	200	72	360	360	360	4	0	0
14964	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	38	186	248	384	384	384	0	0	0	0	4	0	1
14965	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	39	2	120	120	120	120	204	204	204	312	4	0	0
14966	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	40	191	0	0	0	0	0	0	0	0	4	1	1
14967	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	41	112	0	0	0	0	0	0	0	0	4	1	1
14968	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	42	9	488	488	488	488	0	0	0	0	4	0	1
14969	230	1	1	1	2	came	[1, 2, 3]	['came', 'back', 'to']	43	158	268	268	268	340	184	184	184	184	4	0	0
14970	230	6	2	0	9	heard	[8]	['heard']	1	101	276	276	276	276	0	0	0	0	5	0	1
14971	230	6	2	0	9	heard	[8]	['heard']	2	102	188	188	188	188	0	0	0	0	5	0	1
14972	230	6	2	0	9	heard	[8]	['heard']	3	47	156	320	320	320	0	0	0	0	5	0	1
14973	230	6	2	0	9	heard	[8]	['heard']	4	7	288	288	288	288	0	0	0	0	5	0	1
14974	230	6	2	0	9	heard	[8]	['heard']	5	174	220	220	220	220	228	228	228	228	5	0	0
14975	230	6	2	0	9	heard	[8]	['heard']	6	105	0	0	0	0	204	204	204	292	5	1	0
14976	230	6	2	0	9	heard	[8]	['heard']	7	54	96	96	96	96	0	0	0	0	5	0	1
14977	230	6	2	0	9	heard	[8]	['heard']	8	141	196	196	196	196	244	244	244	388	5	0	0
14978	230	6	2	0	9	heard	[8]	['heard']	10	118	280	280	280	280	260	260	260	260	5	0	0
14979	230	6	2	0	9	heard	[8]	['heard']	11	50	136	136	136	136	204	204	204	204	5	0	0
14980	230	6	2	0	9	heard	[8]	['heard']	12	150	392	392	392	392	0	0	0	0	5	0	1
14981	230	6	2	0	9	heard	[8]	['heard']	13	88	116	116	116	116	248	248	248	248	5	0	0
14982	230	6	2	0	9	heard	[8]	['heard']	14	200	160	364	364	364	0	0	0	0	5	0	1
14983	230	6	2	0	9	heard	[8]	['heard']	15	195	144	144	144	144	0	0	0	0	5	0	1
14984	230	6	2	0	9	heard	[8]	['heard']	16	157	188	188	188	188	164	164	164	164	5	0	0
14985	230	6	2	0	9	heard	[8]	['heard']	17	21	176	176	176	176	0	0	0	0	5	0	1
14986	230	6	2	0	9	heard	[8]	['heard']	18	24	156	156	156	156	0	0	0	0	5	0	1
14987	230	6	2	0	9	heard	[8]	['heard']	19	188	184	184	184	184	0	0	0	0	5	0	1
14988	230	6	2	0	9	heard	[8]	['heard']	20	33	128	128	128	128	160	160	160	160	5	0	0
14989	230	6	2	0	9	heard	[8]	['heard']	21	125	300	300	300	300	0	0	0	0	5	0	1
14990	230	6	2	0	9	heard	[8]	['heard']	22	95	368	368	368	368	0	0	0	0	5	0	1
14991	230	6	2	0	9	heard	[8]	['heard']	23	156	168	440	440	440	0	0	0	0	5	0	1
14992	230	6	2	0	9	heard	[8]	['heard']	24	107	188	188	188	188	0	0	0	0	5	0	1
14993	230	6	2	0	9	heard	[8]	['heard']	25	170	164	404	404	404	0	0	0	0	5	0	1
14994	230	6	2	0	9	heard	[8]	['heard']	27	52	156	156	156	156	216	364	364	364	5	0	0
14995	230	6	2	0	9	heard	[8]	['heard']	28	160	180	180	180	180	156	156	156	156	5	0	0
14996	230	6	2	0	9	heard	[8]	['heard']	29	17	200	200	200	200	0	0	0	0	5	0	1
14997	230	6	2	0	9	heard	[8]	['heard']	30	177	120	120	120	120	0	0	0	0	5	0	1
14998	230	6	2	0	9	heard	[8]	['heard']	31	124	156	156	156	156	164	164	164	164	5	0	0
14999	230	6	2	0	9	heard	[8]	['heard']	32	83	176	444	444	444	0	0	0	0	5	0	1
15000	230	6	2	0	9	heard	[8]	['heard']	33	181	204	204	204	204	0	0	0	0	5	0	1
15001	230	6	2	0	9	heard	[8]	['heard']	34	75	132	132	132	132	152	152	152	152	5	0	0
15002	230	6	2	0	9	heard	[8]	['heard']	35	128	168	168	168	168	0	0	0	0	5	0	1
15003	230	6	2	0	9	heard	[8]	['heard']	36	188	232	232	232	232	0	0	0	0	5	0	1
15004	230	6	2	0	9	heard	[8]	['heard']	37	77	240	240	240	240	216	216	216	288	5	0	0
15005	230	6	2	0	9	heard	[8]	['heard']	38	186	252	252	252	252	0	0	0	0	5	0	1
15006	230	6	2	0	9	heard	[8]	['heard']	39	2	144	144	144	144	0	0	0	0	5	0	1
15007	230	6	2	0	9	heard	[8]	['heard']	40	191	148	148	148	368	0	0	0	0	5	0	1
15008	230	6	2	0	9	heard	[8]	['heard']	41	112	0	0	0	0	160	160	160	160	5	1	0
15009	230	6	2	0	9	heard	[8]	['heard']	42	9	164	164	164	164	0	0	0	0	5	0	1
15010	230	6	2	0	9	heard	[8]	['heard']	43	158	248	248	248	248	128	128	128	128	5	0	0
15011	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	1	101	340	340	340	340	128	128	396	596	5	0	0
15012	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	2	102	244	428	428	428	0	0	0	0	5	0	1
15013	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	3	47	204	204	204	204	288	288	288	288	5	0	0
15014	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	4	7	288	584	584	584	0	0	0	0	5	0	1
15015	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	5	174	152	276	276	276	0	0	0	0	5	0	1
15016	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	6	105	316	316	316	316	0	0	0	0	5	0	1
15017	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	7	54	0	0	0	0	0	0	0	0	5	1	1
15018	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	8	141	240	240	240	240	0	0	0	0	5	0	1
15019	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	10	118	152	152	152	152	168	168	168	168	5	0	0
15020	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	11	50	128	372	372	372	0	0	0	0	5	0	1
15021	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	12	150	124	224	224	224	0	0	0	0	5	0	1
15022	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	13	88	340	340	340	340	0	0	0	0	5	0	1
15023	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	14	200	0	0	0	0	184	184	184	184	5	1	0
15024	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	15	195	212	212	212	212	0	0	0	0	5	0	1
15025	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	16	157	152	308	308	308	0	0	0	0	5	0	1
15026	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	17	21	152	348	348	348	0	0	0	0	5	0	1
15027	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	18	24	0	0	0	0	260	260	260	404	5	1	0
15028	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	19	188	208	208	208	208	0	0	0	0	5	0	1
15029	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	20	33	152	152	152	152	0	0	0	0	5	0	1
15030	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	21	125	208	208	208	208	156	156	156	156	5	0	0
15031	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	22	95	224	224	652	4704	0	0	0	0	5	0	1
15032	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	23	156	176	292	708	1028	0	0	0	0	5	0	1
15033	230	11	1	1	12	stand	[11, 12, 13]	['stand', 'up', 'to']	24	107	148	148	148	148	264	264	264	264	5	0	0
